r,g,b,group
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
253,247,247,0
255,253,253,0
255,255,253,0
241,241,239,0
255,255,253,0
255,254,251,0
255,246,246,0
220,195,199,3
224,187,195,3
245,198,208,1
255,198,212,1
251,189,204,1
251,184,201,1
255,193,207,1
255,196,210,1
254,192,205,1
255,189,208,1
255,189,208,1
255,190,208,1
255,191,208,1
255,193,208,1
254,193,208,1
251,195,208,1
248,196,208,1
247,197,208,1
244,197,207,1
231,184,194,3
237,190,200,1
241,194,204,1
237,190,200,1
248,201,211,1
236,189,199,1
233,193,202,1
255,217,225,4
255,221,227,4
242,192,195,1
255,212,215,4
255,214,216,4
245,206,207,4
214,185,189,3
255,245,248,0
255,251,255,0
255,251,255,0
255,247,252,0
209,183,186,3
255,216,217,4
252,201,200,1
255,207,207,4
244,201,208,1
247,212,216,4
228,207,204,1
255,245,240,0
199,180,174,3
242,211,209,4
255,214,217,4
255,205,211,4
255,203,210,4
249,207,209,4
209,185,183,3
255,254,248,0
253,252,247,0
255,253,250,0
255,250,253,0
208,187,192,3
254,206,202,4
255,207,206,4
255,210,213,4
254,203,208,4
253,217,219,4
255,250,250,0
253,255,250,0
247,255,253,0
246,255,250,0
255,252,251,0
255,224,229,4
248,197,204,1
252,195,202,1
255,219,221,4
243,204,199,1
222,192,182,3
253,232,237,0
255,251,253,0
254,254,252,0
237,252,245,0
241,255,251,0
242,255,251,0
248,253,246,0
255,250,250,0
208,172,176,3
255,217,228,4
255,196,207,1
255,205,216,4
255,208,212,4
241,211,209,4
251,238,230,0
255,254,242,0
248,255,251,0
251,255,251,0
255,255,251,0
255,249,248,0
255,248,250,0
235,202,209,1
233,190,200,1
237,185,198,1
250,192,207,1
253,190,207,1
255,191,208,1
254,191,208,1
254,193,209,1
252,194,209,1
251,194,209,1
252,195,210,1
253,195,207,1
251,193,205,1
255,196,209,1
255,194,210,1
250,188,203,1
253,192,207,1
253,201,213,4
239,199,208,1
205,176,181,3
255,244,245,0
255,253,251,0
253,252,250,0
255,255,253,0
255,255,253,0
255,255,253,0
251,250,248,0
255,253,255,0
255,254,255,0
255,254,255,0
255,255,255,0
254,255,255,0
252,255,255,0
252,255,255,0
252,255,255,0
254,255,255,0
249,249,249,0
255,254,255,0
255,253,255,0
255,244,248,0
255,251,255,0
255,249,255,0
195,178,184,3
255,185,208,1
255,190,210,1
255,193,211,1
250,194,207,1
249,208,216,4
247,222,226,4
255,251,251,0
255,254,250,0
252,255,253,0
251,255,253,0
252,255,253,0
255,255,255,0
255,252,254,0
255,246,250,0
255,241,247,0
255,239,246,0
211,180,186,3
237,202,209,1
250,207,217,4
243,189,203,1
250,183,201,1
255,196,217,1
255,194,218,1
255,179,204,1
255,189,212,1
255,183,204,1
255,197,214,1
229,181,193,3
242,209,216,4
227,208,210,4
243,235,233,0
238,234,231,4
255,249,255,0
255,249,255,0
255,248,253,0
253,242,246,0
255,253,255,0
255,254,255,0
255,255,255,0
252,255,255,0
251,255,255,0
251,255,255,0
252,255,255,0
252,255,255,0
254,255,255,0
255,255,255,0
255,254,255,0
255,254,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,253,253,0
255,254,253,0
252,252,250,0
250,252,249,0
251,253,250,0
254,253,249,0
255,248,246,0
255,240,242,0
231,200,206,1
242,199,208,1
248,194,207,1
251,190,205,1
253,191,206,1
255,195,208,1
255,194,207,1
253,191,204,1
255,191,208,1
255,191,208,1
255,191,208,1
255,192,208,1
255,192,208,1
255,193,208,1
254,193,208,1
252,194,208,1
250,194,207,1
255,204,217,4
246,194,206,1
223,173,184,3
240,194,204,1
245,199,209,1
245,202,211,1
236,193,202,1
255,232,239,0
236,199,206,1
253,211,215,4
252,206,208,4
255,212,212,4
248,202,204,1
238,199,200,1
210,184,185,3
255,250,253,0
255,248,254,0
255,250,255,0
255,249,255,0
230,201,205,1
255,214,216,4
251,197,197,1
255,210,209,4
253,214,219,4
245,213,216,4
249,228,225,4
255,251,246,0
210,189,184,3
243,209,208,4
255,219,222,4
255,205,211,4
255,206,212,4
253,213,214,4
202,181,178,3
255,254,248,0
251,252,246,0
255,254,251,0
255,250,253,0
226,201,207,1
255,207,203,4
255,208,207,4
255,208,211,4
253,204,208,4
242,208,209,4
255,251,250,0
252,255,251,0
247,255,253,0
251,255,253,0
255,247,247,0
253,218,224,4
255,203,211,4
255,204,212,4
255,211,213,4
240,201,196,1
217,189,178,3
255,251,255,0
255,253,255,0
252,254,253,0
243,255,249,0
245,255,253,0
248,255,251,0
250,251,246,0
255,250,250,0
220,184,188,3
255,214,223,4
255,201,210,4
255,206,215,4
253,208,211,4
245,215,213,4
255,252,243,0
255,255,243,0
243,244,239,0
255,255,251,0
250,242,240,0
255,250,251,0
255,247,251,0
255,236,243,0
243,201,211,1
255,209,221,4
251,194,209,1
252,194,209,1
254,193,209,1
255,192,209,1
254,193,209,1
254,193,209,1
254,193,209,1
252,194,209,1
255,197,209,1
252,192,204,1
255,195,208,1
255,195,210,1
251,189,204,1
253,197,210,1
249,202,212,4
227,190,198,3
222,197,201,3
255,246,246,0
255,254,251,0
255,255,253,0
254,255,253,0
255,255,253,0
255,255,253,0
252,251,249,0
255,253,255,0
255,254,255,0
255,254,255,0
255,255,255,0
254,255,255,0
252,255,255,0
252,255,255,0
252,255,255,0
252,255,255,0
248,248,248,0
255,254,255,0
255,253,255,0
255,245,249,0
255,250,255,0
255,249,255,0
206,185,192,3
255,186,208,1
255,192,212,1
255,197,214,1
249,195,209,1
249,209,218,4
255,238,242,0
255,252,251,0
253,253,251,0
249,255,251,0
246,255,251,0
248,255,253,0
251,255,255,0
254,255,255,0
255,254,255,0
255,253,255,0
255,252,255,0
255,236,238,0
219,197,200,3
208,177,183,3
238,195,205,1
255,206,221,4
255,194,212,1
255,185,206,1
255,191,214,1
255,180,203,1
255,188,210,1
255,207,226,4
248,191,206,1
242,199,209,1
218,185,192,3
223,198,202,3
214,194,196,3
255,242,251,0
255,245,254,0
255,245,252,0
255,249,255,0
255,251,255,0
255,250,252,0
248,246,247,0
254,255,255,0
252,255,255,0
251,255,255,0
252,255,255,0
252,255,255,0
254,255,255,0
255,255,255,0
255,255,255,0
255,254,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,254,253,0
251,250,248,0
250,252,249,0
252,255,253,0
251,255,253,0
243,245,240,0
253,249,246,0
255,251,251,0
252,225,230,4
242,202,210,1
239,189,200,1
252,196,209,1
255,200,215,4
255,195,207,1
250,190,202,1
253,193,205,1
252,194,208,1
254,193,208,1
254,193,208,1
255,193,208,1
255,192,208,1
255,191,208,1
255,191,208,1
255,192,208,1
254,192,207,1
255,194,209,1
255,203,216,4
238,188,199,1
243,197,207,1
255,214,222,4
233,193,201,1
255,231,238,0
255,246,250,0
206,174,177,3
242,203,206,1
255,221,222,4
255,209,209,4
250,206,205,4
250,214,214,4
214,188,189,3
255,250,253,0
255,244,248,0
255,251,255,0
255,241,247,0
244,215,219,4
255,213,215,4
255,204,204,4
255,203,202,1
255,220,224,4
234,205,207,1
255,249,245,0
255,251,246,0
234,213,208,4
234,198,198,1
255,211,214,4
255,197,203,1
255,202,208,4
246,207,208,4
205,187,183,3
255,255,248,0
250,251,245,0
255,254,251,0
255,249,253,0
246,219,226,4
255,209,206,4
255,207,207,4
255,204,207,4
249,203,206,1
226,194,195,3
255,250,248,0
251,255,251,0
245,255,253,0
251,255,253,0
255,245,245,0
243,206,213,4
255,203,212,4
255,211,219,4
255,205,207,4
253,216,210,4
212,185,174,3
255,254,255,0
255,255,255,0
251,255,254,0
249,255,253,0
249,255,253,0
248,253,247,0
254,249,246,0
255,249,250,0
241,206,210,4
248,203,210,4
255,209,216,4
255,208,212,4
248,208,209,4
248,219,215,4
255,247,240,0
255,252,243,0
255,251,251,0
255,251,251,0
255,244,246,0
255,248,251,0
255,243,248,0
255,233,240,0
230,188,198,3
232,184,196,3
249,197,210,1
252,195,210,1
253,195,210,1
254,193,209,1
255,192,209,1
255,192,209,1
255,192,209,1
254,191,208,1
255,197,209,1
253,193,205,1
253,191,204,1
255,193,208,1
255,195,210,1
253,199,212,1
242,196,206,1
221,186,193,3
255,233,236,0
255,251,250,0
250,249,245,0
254,255,253,0
254,255,253,0
251,251,249,0
255,255,253,0
255,254,253,0
255,253,255,0
255,253,255,0
255,254,255,0
255,255,255,0
254,255,255,0
252,255,255,0
251,255,255,0
251,255,255,0
252,255,255,0
250,250,250,0
255,254,255,0
255,252,255,0
255,246,250,0
255,249,255,0
255,235,242,0
213,190,198,3
255,184,204,1
255,188,206,1
255,193,210,1
244,194,206,1
240,203,211,1
255,244,247,0
255,252,253,0
250,249,247,0
251,255,253,0
248,255,253,0
248,255,255,0
248,255,254,0
248,252,251,0
250,250,250,0
252,250,251,0
255,251,255,0
255,249,247,0
255,251,251,0
255,237,239,0
223,194,199,3
217,177,186,3
242,192,204,1
255,196,212,1
251,184,202,1
255,195,214,1
255,190,209,1
255,193,211,1
247,186,202,1
254,200,214,4
245,197,209,1
243,200,210,1
231,189,199,3
213,177,189,3
255,240,251,0
255,245,255,0
255,240,248,0
255,241,247,0
255,251,255,0
255,254,255,0
241,241,241,0
254,255,255,0
252,255,255,0
252,255,255,0
252,255,255,0
254,255,255,0
254,255,255,0
255,255,255,0
255,254,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,253,252,0
253,253,251,0
250,255,251,0
251,255,253,0
249,255,253,0
251,255,251,0
255,255,251,0
255,250,249,0
255,248,251,0
246,211,217,4
234,188,198,1
250,196,209,1
255,204,218,4
255,195,207,1
249,189,201,1
252,194,206,1
248,196,208,1
249,195,208,1
251,195,208,1
254,193,208,1
255,192,208,1
255,190,208,1
255,190,208,1
255,190,208,1
255,196,214,1
244,180,196,1
255,195,210,1
255,203,215,4
241,195,205,1
242,202,210,1
211,176,182,3
255,245,250,0
255,247,250,0
201,172,174,3
245,211,210,4
255,218,218,4
245,201,200,1
253,212,210,4
252,216,216,4
204,178,179,3
255,250,253,0
255,251,255,0
255,251,255,0
215,199,202,3
237,208,212,4
254,212,214,4
255,213,213,4
255,195,194,1
235,203,206,1
214,188,189,3
255,247,243,0
255,251,246,0
247,226,221,4
235,199,199,1
255,210,213,4
255,201,207,1
255,208,214,4
243,207,207,4
226,211,206,4
254,254,246,0
246,249,242,0
255,254,251,0
248,229,233,4
245,215,223,4
255,209,207,4
255,206,207,4
255,202,205,1
250,204,207,4
215,185,185,3
255,249,247,0
249,255,251,0
245,255,253,0
251,255,253,0
255,251,251,0
253,213,221,4
255,200,209,1
255,204,212,4
251,201,202,1
255,221,215,4
200,176,164,3
251,255,255,0
249,253,252,0
251,255,255,0
252,255,255,0
254,255,253,0
253,249,248,0
255,248,248,0
255,248,250,0
252,220,223,4
239,200,203,1
255,214,218,4
251,211,212,4
243,207,207,4
245,216,212,4
255,243,236,0
255,239,232,0
235,210,214,4
238,213,217,4
248,221,226,4
243,214,219,4
255,244,251,0
255,243,251,0
255,236,245,0
254,211,221,4
246,198,210,1
249,197,210,1
252,195,210,1
253,195,210,1
255,193,210,1
255,192,209,1
255,192,209,1
255,191,209,1
255,195,207,1
255,197,209,1
251,189,202,1
252,190,205,1
255,201,216,4
250,196,209,1
232,189,198,3
231,198,205,1
255,249,251,0
255,253,251,0
246,245,241,0
254,255,253,0
254,255,253,0
248,248,246,0
255,255,253,0
255,254,253,0
255,253,255,0
255,253,255,0
255,254,255,0
255,255,255,0
254,255,255,0
252,255,255,0
251,255,255,0
251,255,255,0
252,255,255,0
255,255,255,0
255,254,255,0
255,252,255,0
255,246,251,0
255,248,254,0
230,207,215,4
217,194,202,3
255,189,208,1
253,189,206,1
252,194,209,1
244,196,208,1
237,202,209,1
255,248,251,0
255,251,253,0
255,252,251,0
254,255,253,0
251,255,255,0
251,255,255,0
251,255,255,0
250,252,251,0
250,250,252,0
255,252,255,0
255,253,255,0
255,255,250,0
255,254,249,0
255,253,250,0
255,251,250,0
248,226,228,4
218,187,192,3
220,183,190,3
249,203,213,4
248,196,208,1
246,190,203,1
250,192,206,1
255,193,208,1
255,198,213,1
255,193,208,1
255,195,210,1
255,196,211,1
251,209,223,4
226,185,199,3
225,189,201,3
255,233,243,0
255,248,255,0
253,238,243,0
247,238,241,0
255,254,255,0
254,255,255,0
252,255,255,0
252,255,255,0
252,255,255,0
252,255,255,0
254,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
254,253,251,0
255,255,253,0
252,255,253,0
247,255,251,0
248,255,253,0
249,255,251,0
254,255,251,0
252,244,242,0
255,249,251,0
254,223,228,4
238,195,204,1
244,192,204,1
254,198,211,1
254,196,208,1
252,194,206,1
254,196,208,1
244,198,208,1
247,197,208,1
249,195,208,1
252,194,208,1
255,192,208,1
255,190,208,1
255,188,208,1
255,188,208,1
255,196,215,1
254,185,203,1
253,191,206,1
253,199,212,1
238,192,202,1
232,195,202,1
225,193,198,3
255,244,248,0
255,247,249,0
218,192,193,3
252,221,219,4
244,206,205,4
243,202,200,1
252,212,210,4
242,208,207,4
221,195,196,3
255,247,248,0
255,251,255,0
255,249,253,0
197,181,184,3
235,206,210,4
252,210,211,4
255,208,208,4
255,201,200,1
230,200,202,1
224,200,200,3
255,247,243,0
255,245,240,0
244,220,216,4
251,212,213,4
255,209,213,4
255,209,215,4
255,211,217,4
239,203,203,1
255,240,235,0
255,255,247,0
249,252,245,0
255,252,249,0
225,204,209,1
239,208,216,4
255,208,207,4
255,206,207,4
255,203,206,4
254,208,211,4
210,182,181,3
255,252,249,0
249,255,251,0
245,255,253,0
251,255,253,0
245,229,230,4
255,219,227,4
255,201,210,4
255,202,210,4
249,199,200,1
249,214,208,4
221,199,186,3
248,255,255,0
245,254,253,0
250,255,254,0
254,255,255,0
255,252,251,0
255,250,251,0
255,249,251,0
255,247,250,0
248,218,220,4
244,210,211,4
248,212,214,4
246,212,211,4
239,208,205,4
233,205,201,1
255,245,240,0
225,202,194,3
244,211,218,4
241,208,215,4
249,216,223,4
235,200,207,1
255,229,236,4
255,240,248,0
255,239,248,0
237,194,204,1
244,198,209,1
247,197,209,1
250,196,210,1
253,195,210,1
255,193,210,1
255,193,210,1
255,192,210,1
255,191,210,1
250,190,202,1
255,202,215,4
251,189,202,1
250,188,203,1
255,205,219,4
242,190,202,1
228,185,194,3
255,225,231,4
255,249,251,0
255,253,251,0
248,249,244,0
254,255,253,0
254,255,253,0
248,248,246,0
255,255,253,0
255,252,251,0
255,252,255,0
255,253,255,0
255,254,255,0
255,255,255,0
254,255,255,0
252,255,255,0
251,255,255,0
251,255,255,0
249,253,252,0
255,255,255,0
255,251,252,0
255,250,253,0
255,250,255,0
255,242,248,0
208,185,193,3
229,203,212,1
255,196,213,1
251,190,206,1
251,197,211,1
247,204,214,4
237,202,209,1
255,247,253,0
255,249,252,0
255,253,253,0
255,255,253,0
254,255,255,0
254,255,255,0
255,255,255,0
255,254,255,0
255,253,255,0
255,253,255,0
255,252,255,0
253,254,248,0
253,254,248,0
250,249,244,0
254,251,246,0
255,253,250,0
255,252,250,0
251,233,233,0
212,187,190,3
237,205,210,4
236,195,203,1
244,192,204,1
255,199,214,4
255,193,211,1
255,180,200,1
255,178,199,1
255,188,210,1
243,196,212,1
255,211,226,4
234,193,207,1
204,171,182,3
224,198,207,3
255,246,252,0
255,251,255,0
244,240,241,0
255,255,255,0
252,255,255,0
252,255,255,0
252,255,255,0
252,255,255,0
254,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,253,0
255,255,253,0
251,255,253,0
248,255,253,0
244,255,250,0
243,254,246,0
251,255,250,0
255,254,251,0
255,249,251,0
255,231,236,0
244,203,211,4
238,188,199,1
244,190,203,1
254,198,209,1
255,199,211,1
255,197,209,1
242,199,208,1
244,198,208,1
248,196,208,1
252,194,208,1
255,192,208,1
255,190,208,1
255,188,208,1
255,188,208,1
255,186,206,1
255,201,219,4
255,196,212,1
245,189,202,1
242,196,206,1
248,211,218,4
255,240,245,0
255,243,246,0
255,249,250,0
232,208,208,4
252,221,219,4
238,200,199,1
255,216,214,4
255,217,215,4
244,210,209,4
255,243,243,0
255,249,250,0
255,251,255,0
252,241,245,0
207,191,194,3
247,218,222,4
249,207,208,4
250,196,196,1
255,215,214,4
253,223,225,4
255,236,236,0
255,250,246,0
255,247,242,0
233,209,205,4
255,220,221,4
253,201,205,1
255,204,210,4
252,199,205,1
225,189,189,3
255,251,246,0
255,255,248,0
254,255,250,0
255,254,251,0
223,202,207,3
248,217,225,4
255,207,206,4
255,206,207,4
255,205,208,4
255,213,216,4
211,183,182,3
255,253,250,0
248,255,251,0
243,255,251,0
247,253,249,0
200,184,185,3
249,208,216,4
255,204,214,4
255,210,218,4
253,203,204,1
248,213,207,4
255,247,234,0
247,255,255,0
245,255,254,0
249,255,253,0
255,255,255,0
255,249,249,0
255,250,253,0
255,249,251,0
255,244,247,0
239,209,211,4
254,222,223,4
239,207,208,4
245,214,212,4
237,208,204,4
224,196,192,3
255,248,241,0
195,170,163,3
253,213,222,4
254,217,225,4
242,205,213,4
245,208,216,4
240,203,211,1
255,242,251,0
255,234,243,0
229,187,197,3
244,198,209,1
247,197,209,1
249,195,209,1
253,195,210,1
255,193,210,1
255,193,211,1
255,192,211,1
255,191,211,1
246,186,198,1
255,206,219,4
253,191,204,1
249,187,202,1
255,205,219,4
236,184,196,1
227,186,194,3
255,246,251,0
255,242,244,0
255,253,251,0
253,254,249,0
252,255,253,0
249,251,248,0
250,250,248,0
255,254,253,0
252,246,246,0
255,252,255,0
255,253,255,0
255,254,255,0
255,255,255,0
254,255,255,0
252,255,255,0
251,255,255,0
251,255,255,0
246,250,249,0
255,255,255,0
253,249,250,0
255,251,254,0
255,250,255,0
255,241,248,0
200,177,185,3
241,215,224,4
255,197,213,1
244,187,202,1
246,196,208,1
246,203,213,4
231,198,205,1
255,245,251,0
255,243,246,0
255,252,253,0
255,254,253,0
255,253,254,0
253,253,253,0
255,254,255,0
255,253,255,0
255,253,255,0
255,248,253,0
254,243,249,0
254,255,250,0
253,255,249,0
254,255,250,0
254,255,250,0
253,254,248,0
249,248,243,0
255,252,248,0
255,251,250,0
255,240,242,0
232,200,205,1
217,171,181,3
241,183,197,1
255,194,212,1
255,191,213,1
255,183,207,1
255,186,211,1
245,197,213,1
244,197,213,1
242,200,214,1
242,206,218,4
226,199,208,1
201,182,188,3
213,202,206,3
255,252,253,0
255,255,255,0
252,255,255,0
252,255,255,0
252,255,255,0
252,255,255,0
254,255,255,0
254,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,254,255,0
255,254,255,0
255,255,255,0
254,255,255,0
254,255,255,0
254,255,255,0
255,255,255,0
255,254,255,0
255,251,253,0
255,251,255,0
255,242,249,0
227,197,207,1
231,193,206,1
235,191,206,1
252,204,220,4
242,189,207,1
255,181,208,1
255,192,211,1
252,201,210,1
240,199,205,1
245,194,203,1
255,188,205,1
255,188,207,1
255,192,207,1
244,201,208,1
236,206,208,4
228,193,197,3
255,208,218,4
255,195,208,1
216,166,175,3
255,249,248,0
252,255,248,0
221,184,175,3
254,209,204,4
255,207,209,4
255,199,207,1
255,204,214,4
251,208,217,4
243,220,226,4
255,252,253,0
252,252,252,0
255,251,252,0
202,176,179,3
255,215,220,4
255,198,204,1
255,205,207,4
255,211,209,4
252,203,198,1
213,228,223,4
250,255,249,0
255,252,248,0
255,236,234,0
255,217,217,4
255,205,205,4
242,190,192,1
255,218,220,4
243,214,218,4
208,193,196,3
250,244,246,0
255,253,253,0
255,252,250,0
255,235,233,0
252,218,216,4
251,212,207,4
255,197,193,1
255,208,205,4
244,203,201,1
237,217,216,4
255,254,255,0
249,255,255,0
240,248,251,0
255,254,255,0
255,247,253,0
215,180,186,3
255,211,214,4
253,203,206,4
255,211,211,4
253,211,212,4
249,215,214,4
255,244,242,0
255,251,255,0
255,252,253,0
251,255,253,0
240,255,246,0
241,255,247,0
247,255,248,0
246,248,237,0
255,250,246,0
244,208,208,4
255,207,213,4
255,209,219,4
255,203,212,4
252,207,214,4
217,188,190,3
255,252,250,0
192,189,184,3
246,213,206,4
246,208,205,4
249,205,206,4
253,207,210,4
244,205,208,4
255,247,248,0
255,252,250,0
255,250,248,0
233,217,220,4
232,196,206,1
241,182,200,1
255,193,216,1
255,189,215,1
255,186,206,1
255,201,216,4
248,198,210,1
255,186,222,1
255,173,204,1
255,195,214,1
244,193,202,1
239,205,203,1
232,215,207,4
255,253,243,0
253,253,245,0
255,255,253,0
255,254,255,0
255,252,255,0
255,250,255,0
255,249,255,0
255,250,255,0
255,250,255,0
255,250,255,0
252,255,248,0
254,255,248,0
255,255,248,0
255,254,248,0
255,253,248,0
255,253,248,0
255,252,250,0
255,253,250,0
255,254,251,0
255,253,253,0
250,239,243,0
255,248,255,0
255,244,255,0
255,237,255,0
237,189,213,1
242,189,215,1
254,186,199,1
255,195,208,1
254,204,213,4
230,193,200,3
211,189,192,3
255,250,252,0
255,251,253,0
255,254,255,0
255,254,255,0
255,253,255,0
255,253,255,0
255,254,255,0
255,254,255,0
255,255,253,0
254,255,253,0
254,255,251,0
255,255,255,0
254,255,255,0
251,255,255,0
248,255,255,0
245,255,255,0
244,255,255,0
244,255,255,0
245,255,255,0
251,255,255,0
255,253,254,0
255,239,245,0
224,192,203,3
234,190,205,1
243,186,205,1
255,200,223,4
255,191,215,1
247,193,206,1
250,196,209,1
250,192,206,1
248,187,202,1
255,193,208,1
255,201,216,4
252,191,206,1
231,175,188,3
226,179,189,3
255,234,241,0
255,244,246,0
255,253,250,0
252,255,250,0
235,253,241,0
238,255,250,0
235,255,250,0
245,255,247,0
248,255,251,0
247,255,253,0
245,255,253,0
244,255,253,0
244,255,252,0
248,255,255,0
252,255,255,0
255,254,255,0
255,252,255,0
255,251,255,0
255,252,255,0
255,253,255,0
254,255,255,0
249,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,255,255,0
255,254,255,0
255,254,255,0
255,255,255,0
254,255,255,0
254,255,255,0
254,255,255,0
254,255,255,0
255,254,255,0
255,252,254,0
255,251,255,0
255,238,244,0
255,238,247,0
230,194,206,1
245,203,217,4
236,189,205,1
252,204,220,4
255,179,205,1
255,184,202,1
245,195,204,1
245,204,210,4
254,203,212,4
255,191,208,1
255,187,206,1
255,192,207,1
247,200,208,1
239,207,210,4
237,198,203,1
253,200,210,1
255,193,206,1
214,167,175,3
255,250,248,0
246,252,242,0
217,180,171,3
252,207,202,4
255,207,209,4
255,201,209,4
255,202,212,4
249,206,215,4
228,207,212,4
255,254,253,0
249,249,247,0
255,252,253,0
212,186,189,3
249,204,209,4
255,204,210,4
255,202,204,1
255,206,204,4
255,208,203,4
179,194,189,3
242,247,241,0
255,252,248,0
225,194,192,3
